location,species
G-sacculifer/86bb119509d444fabb4ce65f5f3ac39e.tif,G-sacculifer
S-dehiscen/355009340d654ae2908465b1275a598f.tif,S-dehiscen
G-sacculifer/c114bb7c8e9f4fdcbd90ccad2f311ddb.tif,G-sacculifer
G-sacculifer/4d42bdf5caa143beba2e3cd65bc5da5b.tif,G-sacculifer
G-ungulata/b1a845f067284e08a20feca0224409b0.tif,G-ungulata
N-acostaensis/27d9dfaefa5b4870bdbdf2c65ba706b7.tif,N-acostaensis
N-humerosa/019f7a89241b4ddcb2585f618f64438e.tif,N-humerosa
G-ruber/f8f16d0fba6f471780c4a2def2502daa.tif,G-ruber
G-tumida/590135c513c34b5f8ebc03c08e52e1a7.tif,G-tumida
P-obliquiloculata/69dccec431af4370beb36159d6ca27e8.tif,P-obliquiloculata
N-acostaensis/5a16ac7d2657457dbc973f2f6a2813a0.tif,N-acostaensis
G-sacculifer/104cc140afd14a18827dd5072bc44b9d.tif,G-sacculifer
G-siphonifera/cfa4ad57c93d498db34f45934c04ea70.tif,G-siphonifera
G-tumida/b2c096a6ac0f41e68e628d1148d302e8.tif,G-tumida
N-acostaensis/a9b44c46af304abfbcd380174645bb83.tif,N-acostaensis
N-acostaensis/7781ae69cca7425598536bde89b3ab12.tif,N-acostaensis
G-ruber/41ebc29050374adb9029cf0ee9a4d0de.tif,G-ruber
G-ruber/c86fa8433ce744f78652bab75e5161b0.tif,G-ruber
G-scitula/24d9b711ccf44feeaa699ac23ef16531.tif,G-scitula
N-humerosa/dfe4e07f9c804d56953f7584e85a3b37.tif,N-humerosa
G-tumida/0e574bc0d79e4e8285e5f290809b5412.tif,G-tumida
S-dehiscen/1d36096360a44311bf71b66322c6aecc.tif,S-dehiscen
P-obliquiloculata/1dc1a9d81a9a47f3b39d3f1abc2bf918.tif,P-obliquiloculata
G-siphonifera/d012111c4cc546a38d7f5f7bcffa839a.tif,G-siphonifera
N-humerosa/8d19b30a783e45ccb229560a6311d2c5.tif,N-humerosa
N-acostaensis/ce34893fbfc846689d18cb92a4c348fe.tif,N-acostaensis
N-acostaensis/ce50041fc6684f0ab319dce802ce2264.tif,N-acostaensis
G-truncatulinoides/798def8a1d614aa3a9d1dec472cde1ae.tif,G-truncatulinoides
G-crassaformis/2cade83ca2314dca87060a8b9043f61d.tif,G-crassaformis
N-dutertrei/8870b6e0d39946269b184ab431d185c7.tif,N-dutertrei
G-siphonifera/4a07c957477e4b01a2843239bc7cd423.tif,G-siphonifera
G-crassaformis/5d5ae36b619742f1b70a99f3991c6960.tif,G-crassaformis
N-humerosa/65017db4b7d14de1939761ee06c2d730.tif,N-humerosa
G-tumida/d6be3bade6de435bacb83439309317ca.tif,G-tumida
G-ruber/af8095968c20406dbe748919744ff71e.tif,G-ruber
G-ruber/201c123fecb24703886a57d6aacc8168.tif,G-ruber
G-ungulata/461bf5e5d72f4fe097fae8a45778806e.tif,G-ungulata
O-universa/310d776116224e5e93cf2ebde2d612bc.tif,O-universa
G-tumida/c053edb32a2c436f9453b81a8e781c35.tif,G-tumida
N-acostaensis/55d6faf25dd34d23964a388fed971a16.tif,N-acostaensis
O-universa/8e995f4d0bab4c8c864608d527d3c9ac.tif,O-universa
N-humerosa/f39cb2c4654a488e831b3fe4fcf74e8a.tif,N-humerosa
G-sacculifer/3214e553b3d04525af6393c9f2f1f777.tif,G-sacculifer
G-ruber/25db314beda44c32a4d5aaaf64268bd5.tif,G-ruber
S-dehiscen/e4abb0c02e2f43a188e7e7c53f8cd2bf.tif,S-dehiscen
G-siphonifera/80806af42ee242e585e6c8d2019cf83e.tif,G-siphonifera
G-sacculifer/d68e0c43046940db8c4ad3bb0dede07b.tif,G-sacculifer
N-dutertrei/dddf076b7cd14d6786d0c0ca7b75ff67.tif,N-dutertrei
G-truncatulinoides/7dadd68ef4ac4021992b2b42ec8dfc13.tif,G-truncatulinoides
G-sacculifer/aed78ad5cded49ff9f60f94e27eff470.tif,G-sacculifer
G-tumida/8c2c7b4070ec46b9b10ab72f1a2007e1.tif,G-tumida
N-humerosa/68e6c04df91b44b591e73dbd06969568.tif,N-humerosa
O-universa/8a58e7d0788d4425b2e4525ac9728f0c.tif,O-universa
G-tumida/12cb50e4845948888278f1618f1e6c43.tif,G-tumida
S-dehiscen/fdc45e37833e4f21bb51bdaeaf9fe309.tif,S-dehiscen
G-siphonifera/596f828baa5747bea1e841f1029dfba2.tif,G-siphonifera
G-tumida/6a594152c85c4f138efdea08794b513f.tif,G-tumida
N-humerosa/13da85e62e1842e09f40b89e9897fa27.tif,N-humerosa
G-truncatulinoides/fb6098a3e5de4ff9ae21ea36e2667525.tif,G-truncatulinoides
G-ruber/837ee9c9252443d1b6609cf7966cb571.tif,G-ruber
N-acostaensis/441404cdbeec467abed804a046e5bb2c.tif,N-acostaensis
G-scitula/835bc137a932421ab383114b7b764c80.tif,G-scitula
P-obliquiloculata/8b230b8fa4074fb5befa781055cb6c85.tif,P-obliquiloculata
G-ruber/d64b5d20b9d54951b362304a561da57a.tif,G-ruber
G-ruber/de622d2ee57a4a679083ad183badcbc7.tif,G-ruber
G-tumida/78f29274acac4ccd984c8e7507a4fbdb.tif,G-tumida
N-dutertrei/a78f0c266e49425d86a2dfe80ee6d6ca.tif,N-dutertrei
N-dutertrei/c18163c7bbf04cba840002a4a82e4b66.tif,N-dutertrei
G-scitula/f8fb21d628314fb19df6d2e6afb9e1d2.tif,G-scitula
S-dehiscen/8b46e93e7bbb404ab8470a77e7c60882.tif,S-dehiscen
P-obliquiloculata/1d17e11552fc4193837b7520856c875d.tif,P-obliquiloculata
G-ruber/3f369c7517204c818a00f0ceb23a8116.tif,G-ruber
G-ungulata/94a16415d14b451fadf81da622f70971.tif,G-ungulata
G-tumida/7e8e13a5ac7a43a2b507b4572b7cd370.tif,G-tumida
G-siphonifera/e7c7f14a1e764e759c4f48c727b40415.tif,G-siphonifera
N-dutertrei/8263ef0905d840c48545e24f44223de9.tif,N-dutertrei
G-tumida/3710e40912b5453398be7493709c01d3.tif,G-tumida
G-elongatus/0217273d2021465fb8d6cf1d3e71c4fa.tif,G-elongatus
G-scitula/3386acd5f9a94c8493a3863225398726.tif,G-scitula
G-scitula/77a86ee1e2134c8d86533a31d57f5178.tif,G-scitula
G-truncatulinoides/596ba365c6f743359ccaa4923ff379fa.tif,G-truncatulinoides
G-truncatulinoides/4528c121af854fb2a7a4b92439c5f5c2.tif,G-truncatulinoides
N-humerosa/7cd766d650e64f47824476c0101ad208.tif,N-humerosa
G-ruber/e1476aad0160483eb19d0af27c918b59.tif,G-ruber
G-scitula/3b4e53db936e4c99b7b6e1b3336c54dd.tif,G-scitula
N-dutertrei/73945fcd9c0640a2bf023864f30079e6.tif,N-dutertrei
G-truncatulinoides/07b98d0dea424f35a9041df93706be82.tif,G-truncatulinoides
G-ungulata/0da08583bbc44873b7bc78cd18e81001.tif,G-ungulata
G-truncatulinoides/f5145957dd484b9388dc6d8abf7502e5.tif,G-truncatulinoides
G-ungulata/035d8266fe724da0a4bbe45f8517923d.tif,G-ungulata
G-scitula/c68863679239472bad67cff75176b248.tif,G-scitula
P-obliquiloculata/ce5b3989300a4cf3889f13a47b8461a6.tif,P-obliquiloculata
N-acostaensis/60b85eefacbc4c1b8f4cffbbdd71419f.tif,N-acostaensis
G-crassaformis/eb5c098c06a94b6ab0ee706fcfa0ad17.tif,G-crassaformis
G-scitula/fefb7708e043465290eb044e7cd120f8.tif,G-scitula
G-ungulata/25d6fb500ed54437b8dbca162c56f758.tif,G-ungulata
G-siphonifera/df0c6ac2cd4540fea1e850e83c8c7c7b.tif,G-siphonifera
N-humerosa/d556c8d3453c4fab9f146bd65c936692.tif,N-humerosa
G-ruber/366d726a826940cb9bdd0c0d1bae4314.tif,G-ruber
G-siphonifera/96da2a8b3b834a3cab0ff932e841eb38.tif,G-siphonifera
G-elongatus/8eeeac171d784d93a87a8126a44923e0.tif,G-elongatus
P-obliquiloculata/d4d10dfc11f04b519e04ab20b4fdf0c3.tif,P-obliquiloculata
G-scitula/e1dc4608c4334351b3e15d2eca2c3bf9.tif,G-scitula
G-siphonifera/a2eb6ce7d27f48f3b9500c39a87e51d9.tif,G-siphonifera
G-truncatulinoides/caf4450479e64dfc8098a99d5bbd5675.tif,G-truncatulinoides
S-dehiscen/59cde3d600394b029ee358f31af27c9f.tif,S-dehiscen
S-dehiscen/0c84fe0e6f1b4b82b7abad59e9a2fa6b.tif,S-dehiscen
S-dehiscen/826075b28b66447cb76e24ec04dccd7c.tif,S-dehiscen
G-siphonifera/0737c050ced54cb4a651a68a2d8e471c.tif,G-siphonifera
G-truncatulinoides/78d57c079c2042aaa998f2062ef23195.tif,G-truncatulinoides
G-scitula/27cd3e12ecf641b89a72e1b237f094bd.tif,G-scitula
G-scitula/6492c63d364e41e19b0b59c75f61e3ba.tif,G-scitula
G-sacculifer/243dbe9e722948068b3fd6705d189649.tif,G-sacculifer
N-acostaensis/23f26a1c88f54ece935ab6622a2b0945.tif,N-acostaensis
G-sacculifer/9805388a2dfc4f659b2d724debc3a335.tif,G-sacculifer
G-ungulata/905853aa6a1248e6a43ed127a2082b82.tif,G-ungulata
G-siphonifera/f82a6242e3d8422e91f586a485e01e35.tif,G-siphonifera
G-ruber/1d5fe6fc1aa4440cbc3d6b8db0a2e839.tif,G-ruber
G-ruber/e576cd301c8a468e9a55b396390e7636.tif,G-ruber
G-ruber/38fd9a1d0f08451494e93efdffab6a0c.tif,G-ruber
P-obliquiloculata/716ad54f93a749a2a01464e475172826.tif,P-obliquiloculata
S-dehiscen/c317938494d14d81af267925520bbe3b.tif,S-dehiscen
G-scitula/e93702ba100a466f888d48b3345fa14b.tif,G-scitula
G-crassaformis/57487ebe6afc4205b75073d86afb3b35.tif,G-crassaformis
G-truncatulinoides/f9f7974b316a45c8b25a0ad29e33cf79.tif,G-truncatulinoides
G-truncatulinoides/9e95b7b9a64543f789fd798fe32fd638.tif,G-truncatulinoides
G-tumida/d10eba07cb4e48068e3364912664cb9a.tif,G-tumida
G-siphonifera/f63fdfe4a6334d6e9b7e11af588807a6.tif,G-siphonifera
G-scitula/9443e43d0cd94241a85cbd1feb6e68d6.tif,G-scitula
N-acostaensis/db75618b97fa46798aef882ec0f54f84.tif,N-acostaensis
G-sacculifer/90653637df7e4a67a9eb26b72eeb36e3.tif,G-sacculifer
G-truncatulinoides/7f12f783656c442aab28c37b9f4b5ba6.tif,G-truncatulinoides
P-obliquiloculata/1759d7103fae4ed9acf912fc86472cde.tif,P-obliquiloculata
G-crassaformis/ed485544f8934e6091cbd83fe892a3e6.tif,G-crassaformis
G-siphonifera/9bb5d95f764f422982a8c5ea4490fa46.tif,G-siphonifera
G-ruber/c5429ad981f547a7b444fd669ab7bfeb.tif,G-ruber
G-sacculifer/a1bf56372ae64069b7da61bd645ba8eb.tif,G-sacculifer
N-humerosa/5b1720ac955a4e27a0631663a45a8070.tif,N-humerosa
P-obliquiloculata/f42ee5096f724501a91db2227c5b9cc3.tif,P-obliquiloculata
G-truncatulinoides/e1facad02d824908a7c61c153ba7eb1d.tif,G-truncatulinoides
G-scitula/fac71a9d6bcb47e292790104586153ff.tif,G-scitula
G-scitula/deff5907c51b46649d568a4d43b777b0.tif,G-scitula
G-siphonifera/99ff73b576454f31bd781b27fc358ea5.tif,G-siphonifera
G-siphonifera/c39cd8b5b8994b72a31e4dc498f62290.tif,G-siphonifera
G-elongatus/5a92b51ea9ef42bebc067f7d358a80da.tif,G-elongatus
G-elongatus/99a80861bdfd47c19b3de079885c1151.tif,G-elongatus
G-scitula/58609b126fc44314ac828da7c2b057a4.tif,G-scitula
P-obliquiloculata/5a6e23203dd345699b7b5ab2d5f73cb7.tif,P-obliquiloculata
G-siphonifera/27f8df9e5edf4b9d906e338bb31ccfa7.tif,G-siphonifera
G-scitula/6b783a37d70d4ea0b4af5bccc7452e7c.tif,G-scitula
G-siphonifera/9ddb3214e74f43b3ac7c41a0bbbf6494.tif,G-siphonifera
G-sacculifer/4e7b6f13ddf8478da60db6c151504817.tif,G-sacculifer
N-dutertrei/09bc2defb7b14ce9b68351a7fe46ea90.tif,N-dutertrei
G-ungulata/a28d1eeeefb94cc387a5cf09d0b1765c.tif,G-ungulata
G-tumida/c1ca775348104dc9afe7925e443d3c2e.tif,G-tumida
G-elongatus/595efa7bd4e04100a570fafc5ff2c63f.tif,G-elongatus
G-elongatus/8927f6ec29db4482a22283d805885fec.tif,G-elongatus
G-tumida/d3c8d84b6b184813b6893c6a9a45a1e7.tif,G-tumida
N-dutertrei/76dbaa49df304520a69102eb697113a6.tif,N-dutertrei
G-scitula/10079b17e72a4198987af21e66198436.tif,G-scitula
G-truncatulinoides/5813f4ca2f5e4d7ca7d40d221302ac92.tif,G-truncatulinoides
G-tumida/231bc383a14d43c08f7b322955cf2113.tif,G-tumida
G-elongatus/183c9159b394487ba8202a25cb8afd48.tif,G-elongatus
G-ruber/3eb25933643143bdaa350a719171d8a8.tif,G-ruber
G-tumida/c6bbb7deaf044a5d981a27ac8ffd7382.tif,G-tumida
G-ruber/f88579df95ad46c0b765844dbc0ca021.tif,G-ruber
G-tumida/74a0b57a9340411986d4d78c67716417.tif,G-tumida
G-siphonifera/485b8096bc0544fd9a1ed0ba5c4954f3.tif,G-siphonifera
G-ungulata/c3695f9e4d2c4fe2a37131ac81f38a04.tif,G-ungulata
N-humerosa/7077f1eb484340e18986b925c433f898.tif,N-humerosa
G-truncatulinoides/431383db892a4df4a01fbde76577c2fb.tif,G-truncatulinoides
G-ruber/b1235244b0be4cecaa137f0f604f7618.tif,G-ruber
G-scitula/17b1aa9dd4054c88b677432900bf8ea4.tif,G-scitula
G-ruber/127e3da2cb3b4be7ab2dd7b569b952e1.tif,G-ruber
G-ruber/5bce710a3fdb44a2b8505e4bc6aacc4f.tif,G-ruber
G-ruber/f150a35f43134154bb31c8beb9562cb5.tif,G-ruber
G-crassaformis/0660eb55111a47d7830704a882fee65f.tif,G-crassaformis
P-obliquiloculata/dea96fe75595424bb7c399468da5e90b.tif,P-obliquiloculata
G-scitula/fd42644b8bbf43da8e0d3d94560ebda5.tif,G-scitula
S-dehiscen/a53de88a8c1245a382b0883e7f0cef34.tif,S-dehiscen
G-sacculifer/d942df222c484c299e03b27642614465.tif,G-sacculifer
G-scitula/6f574c43876340728ad4723bc795075f.tif,G-scitula
G-tumida/e33713091f2c4a18a13301bc9f655f77.tif,G-tumida
G-scitula/9d91a8b0096048db9be8e827c75f3b22.tif,G-scitula
G-crassaformis/457dcd07bc8e4ea49b1460bb48eed00a.tif,G-crassaformis
G-sacculifer/e3f16404ec304407bf1da8c47edadf2f.tif,G-sacculifer
G-truncatulinoides/5efe76dc6d114cc0b69e963c55c5a9f8.tif,G-truncatulinoides
G-ruber/ed1c1f6bfd1e426c8dca2c6474cf46ae.tif,G-ruber
S-dehiscen/4fcf13c0cff14fe39f7786e4b385a50e.tif,S-dehiscen
N-dutertrei/be7efe7a98534ec5884370ac0f4361a0.tif,N-dutertrei
N-acostaensis/3299849d3840499abf359a9226d09d8a.tif,N-acostaensis
G-ungulata/d4cefa2f012f4d1082b16a37be245d8d.tif,G-ungulata
G-siphonifera/e19ae3fd46714ac89d9b12260db1dc67.tif,G-siphonifera
G-truncatulinoides/ad2e60bfd8f0457282d53b7cd56cf16e.tif,G-truncatulinoides
G-ungulata/22c1424b2ac7429bb15554695d38fcc5.tif,G-ungulata
N-humerosa/57f98fdf986544af8704118bff18ead8.tif,N-humerosa
G-truncatulinoides/a69f03c2a8a44857b367b3a5f58503da.tif,G-truncatulinoides
G-ruber/d9a5ebefdc06442e8453efbccdfb707a.tif,G-ruber
G-sacculifer/19394f428492400fa8ac2082a5f3ee48.tif,G-sacculifer
G-ungulata/f6b705d62f0844d6bae3f1001d432152.tif,G-ungulata
G-sacculifer/42c16fd501494dc88b1afd1b6a129947.tif,G-sacculifer
G-sacculifer/0ef24960fd2b4cce8fe2f84675e701d2.tif,G-sacculifer
P-obliquiloculata/0b9c4620cd304fb3b809ffb71fe0b9a0.tif,P-obliquiloculata
G-sacculifer/5b78d0d2330a44d2b6c2e9856422297f.tif,G-sacculifer
S-dehiscen/3e171cdeba2948daa29ef174d1f3c198.tif,S-dehiscen
G-sacculifer/f95ff0f8d4dc40c898f9c4d783b86264.tif,G-sacculifer
G-siphonifera/aea6e6acc4f44f379a3631cab0dea3dd.tif,G-siphonifera
G-scitula/6e09494791704bce9ab278e7fe8caa54.tif,G-scitula
G-crassaformis/b9d63473f65644008eb84e4e36cfb2be.tif,G-crassaformis
N-humerosa/3320075de61b48568e8d4686ca3f97b6.tif,N-humerosa
G-ruber/559c7674528b427fac103c92b65443c3.tif,G-ruber
P-obliquiloculata/82a669981cbc4dc2bb0b5e250a5dacb1.tif,P-obliquiloculata
P-obliquiloculata/4c81eb3dc7344884b4329b72f457187b.tif,P-obliquiloculata
G-scitula/f3fc2df2e5784aad82c5de7d9ba14854.tif,G-scitula
G-truncatulinoides/218cc57d2d344559b0b253ee6df1b9b2.tif,G-truncatulinoides
N-acostaensis/83a819ef819143c58f7c78f55a99cd72.tif,N-acostaensis
G-sacculifer/af2b12f9ee354d52b2688467d3b7a8af.tif,G-sacculifer
G-tumida/a04ab4a678f14e04911b03f94d76d3c0.tif,G-tumida
S-dehiscen/2e90317468f0483fbd9b14a57ea9b70c.tif,S-dehiscen
G-ruber/f974a7ecc0b94bc7a0a7cc1b966d7c50.tif,G-ruber
P-obliquiloculata/8b7d0715888d45a48811b351c6f6e17c.tif,P-obliquiloculata
G-sacculifer/106a5d4cde3643959794b4d6468bbd4c.tif,G-sacculifer
G-tumida/72b61f02532a4d6c8835cc69cd732d29.tif,G-tumida
S-dehiscen/24c4a0e9771b4daaab674b751914b547.tif,S-dehiscen
N-dutertrei/8e6290b98af34ed2a4dfee196f08821a.tif,N-dutertrei
G-truncatulinoides/4f67c8bc4cf643e1ae4d5ad472388831.tif,G-truncatulinoides
N-acostaensis/783cb3566971410281349de6568ad3e4.tif,N-acostaensis
P-obliquiloculata/4f8ee1ed5c7e463f978429f86c55e02b.tif,P-obliquiloculata
G-elongatus/8922506dafa441b889ccf339fac21e11.tif,G-elongatus
G-ungulata/7ef1e25e9ddf40229b25b7c18fddf308.tif,G-ungulata
G-crassaformis/2c8dcde14e6b48309aa781dd686566ac.tif,G-crassaformis
N-acostaensis/b906cf3e71e5487a81151fe277bdac64.tif,N-acostaensis
G-scitula/3a72fa8922244c959758e08bc14e1539.tif,G-scitula
G-sacculifer/70801a3d98ac401795a36d026d0d30af.tif,G-sacculifer
G-crassaformis/76d007c5679b4c079c00d3e0e14eb5d9.tif,G-crassaformis
G-crassaformis/ff8881a1544b4a10bef27bd7978d6091.tif,G-crassaformis
G-truncatulinoides/92b8b8ae79704f759d1b18c6f88d2236.tif,G-truncatulinoides
G-sacculifer/ddca77c0576e487f865f916a3ce43649.tif,G-sacculifer
G-ruber/6c9dcf2283d74b8c930260d2eec426fa.tif,G-ruber
G-scitula/9b0af28a437a4d2eb988ade085d465dd.tif,G-scitula
P-obliquiloculata/0d13dc919bbc4025b23a44c521d1606d.tif,P-obliquiloculata
G-tumida/d3b417335ae341eba46858243eae2897.tif,G-tumida
G-truncatulinoides/121362a64e804f4aa3e56efbd1f60f58.tif,G-truncatulinoides
G-scitula/f33e01a2bd0b492599ea90f986cc0496.tif,G-scitula
S-dehiscen/1e67548c74e843b7a95d5e3d55b973a3.tif,S-dehiscen
G-tumida/dbdc2a9a1a5d4dc280fcc3568f6aeb65.tif,G-tumida
G-truncatulinoides/551d10af04aa4ed68531aebf3de7bc24.tif,G-truncatulinoides
N-humerosa/f917ba8aa8b54538b2aba104b366ac49.tif,N-humerosa
G-siphonifera/b0cce5e2c40f4a49ae243f41d259e7b0.tif,G-siphonifera
G-siphonifera/bddcc9bcf300496487e362a1b6e02b55.tif,G-siphonifera
G-siphonifera/ecb9fb70ffec44d293a18ccdd6d12b8c.tif,G-siphonifera
G-ruber/024c91e89ff44fda88b49299404f94ab.tif,G-ruber
G-ruber/e9dc423a513d490aa4f46942469ff40f.tif,G-ruber
N-humerosa/8894337b694f4581a768c4f193532fcc.tif,N-humerosa
G-truncatulinoides/232b1690f10d4e27bba98e8e311e97e5.tif,G-truncatulinoides
S-dehiscen/5be6aed2958642f8ad948e07ad4686cc.tif,S-dehiscen
G-truncatulinoides/71b628f0f4fe47ebb2a2e423af2532ea.tif,G-truncatulinoides
P-obliquiloculata/b4d9dceeeb874a2eb10d54ca4178a55e.tif,P-obliquiloculata
G-elongatus/e8ffd8fe934f4900a77e7c57e85469e6.tif,G-elongatus
G-truncatulinoides/cb08240733dd432b9ec6a467d45335b5.tif,G-truncatulinoides
O-universa/31762080644943789aa40ed425673afa.tif,O-universa
N-acostaensis/f3acb82a33444adbbfcc5771b15775ef.tif,N-acostaensis
G-siphonifera/a9290ffac0cd431c8e0c475d54279399.tif,G-siphonifera
G-tumida/ed4516b827494b43aecf2dee72100464.tif,G-tumida
S-dehiscen/a641d303ff9b4a2a8aa817acf903b9a5.tif,S-dehiscen
G-truncatulinoides/fe90e179fbe949bdbcc0483123112219.tif,G-truncatulinoides
G-tumida/c4ed001f7120425f89fdfbfbe4a419e2.tif,G-tumida
G-tumida/50d0a3fa638a4d07834480fe32589adb.tif,G-tumida
G-tumida/c34648cfb51d4fc49b207432680180b5.tif,G-tumida
G-crassaformis/7a4c34b21ef84618945c14f26fb5f4b5.tif,G-crassaformis
G-tumida/4e56f2a4de7b4f9ab41be9cc865c4097.tif,G-tumida
G-sacculifer/93cac15320464cdd8d4cfb0e1c9d5884.tif,G-sacculifer
N-humerosa/7643f807d3014e8ba439c1fb235dcaa9.tif,N-humerosa
G-tumida/5468039938ad444a9c936b0cb047ce7f.tif,G-tumida
S-dehiscen/f477bec4c85f4f07899cdd5188c14d28.tif,S-dehiscen
G-elongatus/11db0fcf56b449bda61d239c75278957.tif,G-elongatus
G-truncatulinoides/9b9541f9ea514107b122d713abd4cf9a.tif,G-truncatulinoides
S-dehiscen/1cdb91ddce494f298a371d845ae20f2c.tif,S-dehiscen
P-obliquiloculata/ef5eba699df64821b3bac8bfb65c6c69.tif,P-obliquiloculata
G-sacculifer/8c5b1db004464e02bdd1b73d25e9df07.tif,G-sacculifer
P-obliquiloculata/cefeb9fee549444cab9469beb2d353ac.tif,P-obliquiloculata
O-universa/43543aaf9ef045339c472338f16823ea.tif,O-universa
G-ungulata/c978181b24cc432fa31cdbeb1e8153e5.tif,G-ungulata
G-siphonifera/35abe69dccc640b9a9fa6191412d67bf.tif,G-siphonifera
S-dehiscen/2a91ca4a9ff04faa96fd6e46d5df0677.tif,S-dehiscen
G-tumida/7298790ba37a415b95f63fbb2ea39656.tif,G-tumida
G-ruber/54a44dbabac241bb9e823abad1a65585.tif,G-ruber
G-elongatus/b1fe96adce6c4a398d1e5074abe1f07b.tif,G-elongatus
G-hexagonus/e06b35c7a14747cc89570873f9c64532.tif,G-hexagonus
G-truncatulinoides/ef64fb162f3f4501a4c9523a5488339b.tif,G-truncatulinoides
P-obliquiloculata/103b7505031749588f522efb54bd23f4.tif,P-obliquiloculata
S-dehiscen/5c393b5513874ceca6986f13fdc3162b.tif,S-dehiscen
P-obliquiloculata/1353d1ef37724111980bc89a373d3cea.tif,P-obliquiloculata
G-elongatus/ec7a409af3e841bfa2d85a82b6bf01a0.tif,G-elongatus
G-tumida/645157fd7da1422785e9f385d833544b.tif,G-tumida
G-crassaformis/e4d4667408d04fba86d29aae9d26c52a.tif,G-crassaformis
G-sacculifer/1d0765aaba204269ba42927d7326df7b.tif,G-sacculifer
S-dehiscen/c33db788488e4677894b6a99e3c47636.tif,S-dehiscen
G-ruber/35e52b4d7760450e8bb3f34ee889e475.tif,G-ruber
G-hexagonus/54533f60c0ec4d1e9c081c6e2c46cf79.tif,G-hexagonus
G-elongatus/e5baa1cedbaf4b60b085be43245d436d.tif,G-elongatus
G-sacculifer/5fdb08f231844c048c42b592688626ef.tif,G-sacculifer
S-dehiscen/8b41e98315944dd29ae6e9692b232e8d.tif,S-dehiscen
G-sacculifer/4cba387bf8734f0eb1951c5bd5ec5a05.tif,G-sacculifer
G-tumida/e05e9dfd8d0541d7b16307c63b99bf0c.tif,G-tumida
G-sacculifer/783bb82b3886452f9f1fd0fd30062dec.tif,G-sacculifer
O-universa/26c294919f344b3e8d0e43ca3f5da04b.tif,O-universa
